,Sentences,Similarity
1014,Show security groups in Port detail page Closes-Bug: #1677535 Change-Id: I3558b0354dfd91fa3b30afee9263e8bf90482ebd,0.2870888113975525
1015,"Test coverage for network v2 security group rules client According to the tempest lib documentation [0]: ""When adding a new interface to the library we need to at a minimum have unit test coverage A proposed change to add an interface to tempest/lib that doesn't have unit tests shouldn't be accepted Ideally these unit tests will provide sufficient coverage to ensure a stable interface moving forward"" Thus test coverage should be provided for existing clients in tempestlib that lack unit tests This patch adds test coverage for network v2 security_group_rules_client [0] https://docsopenstackorg/developer/tempest/libraryhtml#testing Partially Implements: blueprint tempest-lib-missing-test-coverage Change-Id: I1d937ec551a41707ab66b4c0d400e0f5edde54e0",0.2372874766588211
1016,Fix multiple nics use same security display repeat Closes-Bug:1698341 Change-Id: I5e0213927ed6571d67dee97e4a5f0af61f12705f Signed-off-by: YuanbinChen <cybing4@gmailcom>,0.17246907949447632
1017,[Docs] Replace security role references This patch changes any reference of openstack-ansible-security to ansible-hardening Manual backport of Ib264e31a926c05380b0d1dcd630ad8f3fd1e58f3 due to conflicts in docs and the STIG renumbering Change-Id: Ib2e2585f405796d34d59813bb0a47bc6a0f83679,0.447130024433136
1018,Add retirement warnings to security role This patch adds deprecation/retirement warnings to the documentation_ README files_ and the role itself Change-Id: I419ee0d3bcd3a772f6864acd3d07b062bf6cd7c5,0.36663225293159485
1019,"Test coverage for network v2 security groups client According to the tempest lib documentation [0]: ""When adding a new interface to the library we need to at a minimum have unit test coverage A proposed change to add an interface to tempest/lib that doesn't have unit tests shouldn't be accepted Ideally these unit tests will provide sufficient coverage to ensure a stable interface moving forward"" Thus test coverage should be provided for existing clients in tempestlib that lack unit tests This patch adds test coverage for network v2 security_groups_client [0] https://docsopenstackorg/developer/tempest/libraryhtml#testing Partially Implements: blueprint tempest-lib-missing-test-coverage Change-Id: I071ee991f8e3fe7ae741787563566734ddd93b8d",0.24902628362178802
1020,WIP: Introduces ovo objects for security groups This patch introduces the oslo versioned objects needed for the security group extension and adds required test cases for the same Change-Id: I2d43ad79eb004e68866050fbd63d166920b9f2b0,0.31896334886550903
1021,Adds server security group tests Adds server security group RBAC tests and updates Nova security group RBAC tests Change-Id: I7008e9d489517caa6b8ad743035661a3ab7c93af Closes-Bug: #1687315,0.2780407965183258
1022,[WIP] [Docs] Replace security role references This patch changes any reference of openstack-ansible-security to ansible-hardening Change-Id: Ib264e31a926c05380b0d1dcd630ad8f3fd1e58f3,0.4179273247718811
1023,Provide fallback for disabled port security extension The push notification logic always assumed the port security object would exist but it is not present on the port when the extension is disabled This defaults it to true like the server side code[1] 1 https://githubcom/openstack/neutron/blob/c430e9b8d41c139284e840be37629afcdbc96b37/neutron/plugins/ml2/rpcpy#L142 Change-Id: Ice89ad9dd486ad5fcac534ef5f7d8aae3b6b0f97 Closes-Bug: #1694420,0.19124001264572144
1024,fix image name for selecting security hardened job Change-Id: Iaa62220a5fdfdd771d6ca0e12650609c2c4e72db,0.30573534965515137
1025,Avoid setting security groups to empty list If the security groups is an empty list_ the neutron port won't have any connectivity This is a pitfall We should avoid setting the security group to an empty list if it is not provided by users Instead_ we should keep it as None so that neutron will associate the 'default' security group to the port Change-Id: I7d79bf2ddb8272f003a2f648532226f405822649 Closes-Bug: #1694336,0.25051093101501465
1026,Fix potential security issue with permissions Change-Id: I38dfc4d2697f79539d726d6b2a9a84ce5a7a63df,0.2025211751461029
1027,"Revert ""Add creation of security hardened images"" This is causing us to always build the hardened image_ which is a huge waste of time and disk space The hardened image needs to be added in a separate yaml file so it can be built as needed This reverts commit fc07b696ac2c45c3f914b85b750e471fceb5c390 Change-Id: I4493c8196dff9b615d75812118082e7d374a7c25",0.42763030529022217
1028,WIP: Add creation of security hardened images Those images won't use baremetal element_ but will use bootloader instead That image also comes with pre-created volumes with the right security flags_ as well as enabling some extra flags on grub_ and blacklisting some modules Change-Id: I541055fe81900b91e2bf131f1e95ce08c94f2554 Depends-On: I5c2317f467b6965f2d1a7d9f7ee1c8455098c863 Depends-On: I292fb70cde41ee6053b7b81a67931bcdaaa6d664 Depends-On: I153f979722eaec49eab93d7cd398c5589b9bfc44,0.14690466225147247
1029,Fix security group rules created for dhcpv6 In [1] the setup of security group rules for DHCP was refactored However it assumed that DHCPv6 responses would go to the target IP_ instead the destination will be the link-local address of the instance_ so we will need to add this to the list of allowed destinations Change-Id: I6bd24a98d7c72a1bac28999eb3c9a831ab2ab9bf Closes-Bug: 1693771,0.21335884928703308
1030,fix security groups removed from novaclient Change-Id: Ie93aca03ca540bc9697df8460e5cca8533053071,0.32573258876800537
1031,Start building security hardened images on tripleo Adding experimental jobs to diskimage-builder and python-tripleoclient_ to start building security hardened images on an experimental mode Change-Id: I7d50958f6007dec23b4d1465518a78eca9eaf951,0.23970270156860352
1032,Fix security group rules created for dhcpv6 In [1] the setup of security group rules for DHCP was refactored However it assumed that DHCPv6 responses would go to the target IP_ instead the destination will be the link-local address of the instance_ so we will need to add this to the list of allowed destinations [1] Ibfbf011284cbde396f74db9d982993f994082731 Change-Id: I6bd24a98d7c72a1bac28999eb3c9a831ab2ab9bf Closes-Bug: 1693771 (cherry picked from commit 1e9aca11b9736993e39972a36ecd53765f4b580a),0.2496950477361679
1033,Allow port security updates even without security-groups enabled Port security is useful to enforce anti-spoofing rules_ and those can operate even in the absence of security groups This patch alters the existing code path to allow port_update operations even when the admin disables security_groups from the deployment Closes-bug: 1658682 (cherry picked from commit e49edd7ec32e302df7db44194076a55fd2b5d309) Change-Id: If1d9a662e362639798ad93ff06d820852b0f0c99,0.364141583442688
1034,v2: Replace security group implementation with ML2 version The recent Neutron change [1] introduced a race in our v2 plugin for the default security group creation Instead of trying to adapt the v2 plugin code_ just switch the implementation to the one in our ML2 driver Note: This breaks the task-based client because the implementation doesn't call the client precommit methods [1] Iaa83c8664d5bfde31fdcdd694f6f18d9ef9bf14a Closes-Bug: #1671848 Change-Id: I17262ecca2b8e2c29fdf2a90e01fc668cf2ca6a4 (cherry picked from commit 708f97aba8500336488622f30725acbc5b7cde7c) Conflicts: midonet/neutron/plugin_v2py,0.29467278718948364
1035,Fix deployment error when security options disabled Closes-Bug: #1693208 Change-Id: I3f8a3f9b02e9ce0854c6992ae94a101be372de97,0.31561970710754395
1036,NSX|V: honor provider security rules Prevent port security from being disabled if there is a provider security rule Change-Id: I68bfadca11117afedee40ba27567db78906a27d9,0.17581945657730103
1037,Allow port security updates even without security-groups enabled Port security is useful to enforce anti-spoofing rules_ and those can operate even in the absence of security groups This patch alters the existing code path to allow port_update operations even when the admin disables security_groups from the deployment Closes-bug: 1658682 (cherry picked from commit e49edd7ec32e302df7db44194076a55fd2b5d309) Change-Id: If1d9a662e362639798ad93ff06d820852b0f0c99,0.364141583442688
1038,DNM: let port security updates through without security-groups API Change-Id: If1d9a662e362639798ad93ff06d820852b0f0c99 Closes-bug: 1658682,0.3594970703125
1039,use neutron-lib port security api-def The port security API definition has been in neutron-lib for awhile This patch consumes the definition from neutron-lib See If43b65861efc536d01c43dc0d2bbcbcf062c1271 for additional details Change-Id: Ia0be0363f1ee8a6c86b44673a8c2a4b7a02f0868,0.27824562788009644
1040,use neutron-lib port security api-def The port security API definition has been in neutron-lib for awhile This patch consumes the definition from neutron-lib NeutronLibImpact - Consumers using the public definitions from neutronextensionsportsecurity must now switch over to the api-def in neutron-lib See the changes herein for additional details Change-Id: If43b65861efc536d01c43dc0d2bbcbcf062c1271,0.29448920488357544
1041,Improve security of the Nova migration Several improvements have been made: - SSH is now the default protocol for Nova migration - A specific user for migration is required_ instead of nova Change-Id: I21d131b7dab735ee9c5a033a3108490f5bdfb8cb,0.2432098388671875
1042,Missing security support This fix provides the security support to Synergy Bug: #1691352 Change-Id: I2535b2a3edeea5e56cd8918d01070a6f8a534c3e Sem-Ver: bugfix,0.3575146198272705
1043,[WIP] Add widget for choosing an existing security group Change-Id: Iaa23ea5e18459e97dced6ee20191d83a2dec66dd Depends-On: I60d37cfe034c467e894ee93cf3718e463bf49337 Implements: blueprint app-use-existing-security-group,0.1679893583059311
