Column1	x	y	z	sentence	labels	my_categories	model_gen_cat
393	5.7083445	17.123823	-0.34559363	Find security group profiles by project scope If a security group exists with the same name in multiple projects_ a profile will not be able to created using that security group name This change will try to scope the security group to the user's project during validation If the security group can not be found using the project scope_ it will try to find it without the project scope Change-Id: I595b3c348ce8133a273d8e26c664fffc32694705	-1	add_security_group_policy	add_group_security_project
394	7.808012	15.004944	-1.5983531	Add --protocol option to os security group rule list cmd This patch added --protocol option to filter rules by os security group rule list command Change-Id: I3270e991af3a15b72fda6260da727a42337bee21 Partial-Bug: #1613533	8	add_security_group_policy	add_id_security_group
395	11.802796	9.95243	-3.4801564	Port security groups to OVO This patch introduces Oslo VersionedObject for the port security groups Change-Id: I9dc516e94cd7d8eeb8b0416b50df7420f674e723	3	add_security_group_policy	add_group_security
396	6.486038	18.48282	-3.5706358	Handling for 4 byte unicode in security group In case 4 byte unicode characters are used in name of security group_ it returns 500 error code without any proper error message This is fixed for security group create and update operations Change-Id: I8d68fb00cab04d16f7d8d829136167c4d7d50599 Closes-Bug: #1545729	-1	add_security_group_policy	allow_space_security_group
397	14.093994	14.792972	-0.35102978	Hide access and security panel if no nova If nova isn't available in a region_ Horizon will show an error page/failure in the access and security panel Although there are other panels that don't work without nova_ they just show a proper error message Update the panel definiton so that access and security is shown only when nova is available Change-Id: Ie292dc97a4e80b86cd52c66b28b1fd467e303067 Closes-bug: 1498403	-1	add_security_group_policy	adds_id_security_group
398	14.281137	13.362826	-2.2615104	WIP: Use neutron network API in neutron security group driver In an effort to wrap the Neutron network API calls and handle global errors (unauthorized_ connection failures_ etc)_ we should have the Neutron security group driver in Nova use the Neutron network API for existing APIs like listing ports We'll have to make a decision about whether or not to move the security group client calls from the security group driver into the Neutron network API so all of the calls to Neutron happen through the network API Change-Id: I33509c14f327649b80a829d5332a10b1ca7f15a7 Related-Bug: #1571722	6	add_security_group_policy	add_id_security_group
399	9.088034	15.738675	0.9866515	return correct attribute map for provider security groups Previously_ this preventing provider_security_groups attribute from showing up on port resources outside of the api server Change-Id: I5ab13df0a634683f64dd3280db1ad151cf6ca23d	-1	add_security_group_policy	add_group_security
400	13.406251	18.065804	8.511238	Introduce VNC Security Proxy Framework This commit introduces the security proxying framework for VNC The base class is intended to be subclassed_ but will still function as a basic no-op security proxy Which class is being used to do the security proxying can be set using the configuration option 'console_security_proxy_driver' Implements bp: websocket-proxy-to-host-security Change-Id: Id586b2558fd4c7ed0eda3d3555d51fcd019eb414	-1	add_unit_test	add_framework_security_proxy
401	13.375748	18.132065	8.571942	Add VeNCrypt (TLS/x509) Security Proxy Driver This adds support for using x509/TLS security between the compute node and websocket proxy when using websockify to proxy VNC traffic In order to use this with x509_ an operator would have to set up client keys and certificates_ as well as CA certificates_ and configure libvirt to pass the appropriate options to QEmu (this is configured globally for libvirt_ not by Nova) This is process is documented on the libvirt website Then_ the operator would enable this driver and set the following options in /etc/nova/novaconf: [console_proxy_tls] client_key = /path/to/client/keyfile client_cert = /path/to/client/certpem ca_certs = /pat/to/ca/certpem Implements bp: websocket-proxy-to-host-security Change-Id: I64859ad01120782fb17308aac3abb125597c3ea2	-1	add_unit_test	add_framework_security_proxy
402	7.8517685	10.905273	-0.50473297	WIP: Disable security group tests in tempest-dsvm-cells-rc using a config option Currently_ the tempest security group tests for tempest-dsvm-cells-rc are blocked becausecells doesn't support security groups The block is now done using a nova blacklist: http://gitopenstackorg/cgit/openstack/nova/tree/devstack/tempest-dsvm-cells-rc Change to block the tests based on a new tempest config option - compute-feature-enabledsecurity_groups Also_ some of the tempest scenario tests attempt to create a server with a security group These will not work with cells_ so use the new config option to block those tests This commit changes tempest-dsvm-cells-rc to remove blacklisted tests that are now blocked by the config option Change-Id: Icb6d9934dfbe4a4f03e38a47fb9d29a0e72d1942 Partial-Bug: 1495653 Depends-On: I4f74b80024a9bcc374d374d86052dceb40598d32	-1	add_security_group_policy	add_id_security_group
403	7.562339	15.633373	2.3965118	[WIP] Fix add security group race condition Change-Id: Ieed4caf3208409959c6dccc18bf394fb4518737f	-1	add_security_group_policy	add_id_security_group
404	9.626075	14.596353	0.015611867	Make the create_instance call accept security group ids as well as names Since it's possible to have multiple security groups with the same name_ we need a way of specifying the groups by id instead This change makes it still accept names (for backward compatibility)_ but treats them as ids when they have format of an UUID Change-Id: I0025893535837ebcd53e9fdcc7dc71c509fe0988	-1	add_security_group_policy	bug_id_security_group
405	9.051742	12.025609	-4.113173	Test security group(s) removal from port Implement the following test cases: 1 Create port with security groups then remove one of the security groups and update the port 2 Create port with security groups then remove all of the security groups and update the port Create helper function to create port with multiple security groups Change-Id: I1bd8da0b8a0953a38ceb2a47e8caecb4e4625139	4	add_security_group_policy	add_port_security_group
406	9.042218	12.051672	-4.12307	Test port creation/update with non-existing security group Implement the negative test cases: 1 Create a port with non-existing security group 2 Update a port with non-existing security group Change-Id: I772a072f417e1d20f4dd9e28a399cf31ae510132	4	add_security_group_policy	add_port_security_group
407	16.062813	12.974764	-1.5909655	Preventing duplicated rule on *one* security group in neutron active-active This change prevents two identical rules when performing concurrent rule security group creations on same security group in neutron active-active It is supported by _lock_security_group [1] It uses the updating feature of database to disallow 2 transactions performing concurrently: Two transactions will conflict each other because they update the same row to the db will discard the last transaction and Controllercreate[2] will catch and retry the "discarded" allocation This change adds the "hash" attribute in "securitygroups" table to enable previous update [1] neutrondbsecuritygroups_db [2] neutronapiv2base Change-Id: I729b626560da821c7f5212014b73352925c8fe3a Closes-Bug: #1532696	-1	add_security_group_policy	plugin_group_security
408	6.65707	15.469667	1.2657256	Modified in serverpy method 'take_action' of class 'RemoveServerSecurityGroup' to pass security group name instead of SecurityGroup object to the server instance Change-Id: Ic986d56b305683a836eaac14c0036dfa555d9449	-1	add_security_group_policy	add_id_security_group
409	5.044781	11.741244	3.7051742	Backport OCF/PAM security limits fixes * Fix missing OCF logging Closes-bug: #1487083 (cherry picked from commit 6d90814c5675353aaf97946a40eb92d55cb9bdb4) * Remove exit code verification from MySQL OCF Closes-Bug: 1505735 (cherry picked from commit 14ec4750e763d82ab89f0b315f0d4f1341e893d6) * Check for Mysql wss constraints among online nodes Closes-bug: #1524826 (cherry picked from commit 7050f07fe155e00fd1d3bcbf2658de56c3b25387) * Refactor MySQL OCF script Closes-Bug: 1542256 (cherry picked from commit 615a0428e3250cffadbf5ebf61e477e91858cb16) * Update OCF stop actions to use procfs Partial-Bug: 1425579 (cherry picked from commit 7c210ee68db112bbd16066a54bfdf462a8bbedbd) * Fix the proc_kill ocf helper func Closes-bug: #1528889 (cherry picked from commit d961691e5fa7ba49305e35a4c17de09b2dae2eb6) * Add pkill by name to the ocf-fuel-funcs Partial-bug: #1532723 (cherry picked from commit d5a370e8eb723dcfa28795b089d9f247f51ef105) * Apply PAM security limits by running daemons through su Closes-Bug: #1429553 (cherry picked from commit 65eca547606edceedc15d8fadfd1e5822ba9f1f6) Change-Id: Ie64b4d89c3e3b9aa360a4175416c866ed1ae2620 Closes-bug: #1487083 Closes-bug: #1505735 Closes-bug: #1524826 Closes-bug: #1542256 Partial-bug: #1425579 Closes-bug: #1528889 Partial-bug: #1532723 Closes-bug: #1429553	-1	add_service_security	add_service_security
410	4.991504	11.700459	3.692759	Backport OCF/PAM security limits fixes * Fix missing OCF logging (cherry picked from commit 6d90814c5675353aaf97946a40eb92d55cb9bdb4) * Remove exit code verification from MySQL OCF (cherry picked from commit 14ec4750e763d82ab89f0b315f0d4f1341e893d6) * Check for Mysql wss constraints among online nodes (cherry picked from commit 7050f07fe155e00fd1d3bcbf2658de56c3b25387) * Refactor MySQL OCF script (cherry picked from commit 615a0428e3250cffadbf5ebf61e477e91858cb16) * Update OCF stop actions to use procfs (cherry picked from commit 7c210ee68db112bbd16066a54bfdf462a8bbedbd) * Fix the proc_kill ocf helper func (cherry picked from commit d961691e5fa7ba49305e35a4c17de09b2dae2eb6) * Add pkill by name to the ocf-fuel-funcs (cherry picked from commit d5a370e8eb723dcfa28795b089d9f247f51ef105) * Apply PAM security limits by running daemons through su (cherry picked from commit 65eca547606edceedc15d8fadfd1e5822ba9f1f6) Change-Id: Ie64b4d89c3e3b9aa360a4175416c866ed1ae2620 Closes-bug: #1487083 Closes-bug: #1505735 Closes-bug: #1524826 Closes-bug: #1542256 Partial-bug: #1425579 Closes-bug: #1528889 Partial-bug: #1532723 Closes-bug: #1429553 (cherry picked from commit aa7e4cc0829fed1206f0641822079ede3d1eaba6)	-1	add_service_security	add_service_security
